CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,FieldActivityId,SampleDate,SampleTime,Layer,TotalDepth,BiologicalEventId,Source,SampleReplicate,IBIParameter,IBIValue,ProjectIdentifier,Units,SampleVolume,PDepth,Salzone
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,PCT_PI_BIO,3.07,BEN,Centimeter,7.0,5.0,P
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,PCT_PS_ABUND,62.16,BEN,Centimeter,7.0,5.0,P
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,SW,3.6583,BEN,Centimeter,7.0,5.0,P
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,TOT_ABUND,1681.81824,BEN,Centimeter,7.0,5.0,P
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,TOT_BIOMASS_G,3.70455,BEN,Centimeter,7.0,5.0,P
CB5MH ,Chesapeake Bay-Mesohaline Region,19M16,37.69359,-76.24256,224138,7/17/2012,08:48:00,B ,5.0,72812,ODU/BEL,S1,TOTAL_SCORE,4.33,BEN,Centimeter,7.0,5.0,P
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,PCT_CARN_OMN,51.56,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,PCT_PI_BIO,35.29,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,PCT_PS_BIO,41.18,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,SW,2.3457,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,TOT_ABUND,1454.54541,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,TOT_BIOMASS_G,0.38636,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M09,37.31742,-76.32131,224171,7/18/2012,08:30:00,,6.0,72831,ODU/BEL,S1,TOTAL_SCORE,2.33,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,PCT_DEPO,29.89,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,PCT_PI_BIO,18.52,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,PCT_PS_ABUND,80.81,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,SW,3.1605,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,TOT_ABUND,6159.09082,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,TOT_BIOMASS_G,1.22727,BEN,,,,
MOBPH ,Mobjack Bay-Polyhaline Region,19M08,37.22938,-76.41515,224174,7/18/2012,09:10:00,,8.5,72832,ODU/BEL,S1,TOTAL_SCORE,3.33,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,GRAND_SCORE,3.2,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_CARN_OMN,19.86,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_CARN_OMN,27.87,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_CARN_OMN,34.38,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PI_BIO,9.52,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PI_BIO,12.9,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PI_BIO,33.33,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PS_BIO,36.11,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PS_BIO,64.29,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,PCT_PS_BIO,66.13,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,SW,2.7186,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,SW,3.2098,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,SW,3.3888,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_ABUND,3491.63989,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_ABUND,3663.36011,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_ABUND,8357.04004,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_BIOMASS_G,2.06064,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_BIOMASS_G,2.40408,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_BIOMASS_G,3.54888,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOT_TXA_DP05,40.0,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOTAL_SCORE,2.67,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOTAL_SCORE,3.25,BEN,,,,
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23695,-76.20214,224210,7/19/2012,09:15:00,,11.0,72854,ODU/BEL,S1,TOTAL_SCORE,3.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,GRAND_SCORE,4.11,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_DEPO,44.44,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_DEPO,46.38,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_DEPO,50.91,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PI_BIO,0.27,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PI_BIO,1.03,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PI_BIO,1.79,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PS_ABUND,30.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PS_ABUND,36.51,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,PCT_PS_ABUND,44.93,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,SW,3.5489,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,SW,3.9449,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,SW,3.9534,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_ABUND,6296.3999,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_ABUND,7212.24023,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_ABUND,7899.12012,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_BIOMASS_G,19.1754,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_BIOMASS_G,21.465,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOT_BIOMASS_G,22.3236,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOTAL_SCORE,4.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72858,ODU/BEL,S1,TOTAL_SCORE,4.33,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,ASPT_MOD,3.9,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,ASPT_MOD_R,3.9,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,BECK,10.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,BECK_R,10.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,DIPTERA_TAXA_CNT,3.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,DIPTERA_TAXA_CNT_R,3.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPHEMEROPTERA_TAXA_CNT,4.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPHEMEROPTERA_TAXA_CNT_R,4.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_ABUND,111.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_ABUND_R,92.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_COUNT,9.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_COUNT_NO_TOL,9.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_COUNT_NO_TOL_R,9.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,EPT_TAXA_COUNT_R,9.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,FBI,2.48,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,FBI_R,2.57,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,FSW,1.3908,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,FSW_R,1.4552,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,GOLD,0.95,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,GOLD_R,0.95,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,MARGALEFS,2.9243,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,MARGALEFS_R,3.0401,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,NCO_TAXA_CNT,13.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,NCO_TAXA_CNT_R,13.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,NON_INSECT_TAXA_CNT,1.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,NON_INSECT_TAXA_CNT_R,1.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_BURROWER,3.33,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_BURROWER_R,3.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CHIRONOMIDAE,0.83,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CHIRONOMIDAE_R,1.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLIMB,1.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLIMB_R,2.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLING,87.5,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLING_R,86.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLINGER_TAXA,66.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_CLINGER_TAXA_R,66.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_COLLECT,84.17,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_COLLECT_R,85.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DIPTERA,4.17,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DIPTERA_R,4.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM1,68.33,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM1_R,66.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM2,75.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM2_R,74.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM3,83.33,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_DOM3_R,82.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPHEMEROPTERA,79.17,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPHEMEROPTERA_R,78.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPT,92.5,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPT_R,92.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPT_TAXA_RICH,60.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_EPT_TAXA_RICH_R,60.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_FILTERERS,4.17,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_FILTERERS_R,5.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_GATHER,80.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_GATHER_R,80.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_LIMESTONE,68.33,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_LIMESTONE_R,66.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_NET_CADDISFLY,2.5,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_NET_CADDISFLY_R,3.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_NON_INSECT,0.83,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_NON_INSECT_R,1.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_PLECOPTERA,10.83,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_PLECOPTERA_R,11.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_PREDATOR,6.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_PREDATOR_R,7.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_SCRAPER,1.67,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_SCRAPER_R,1.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_SENSITIVE,85.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_SENSITIVE_R,83.0,BEN,,,,
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.2253,-76.05258,224216,7/19/2012,12:05:00,,20.0,72859,ODU/BEL,S2,PCT_SHREDDER,7.5,BEN,,,,
